query_name,file,id,timeFirst(ms),time(ms),resultCount,requestCount,timeOut
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,12,-1,34.179049,0,11,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,13,48.809544,167.341751,3,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,14,349.382209,604.61051,4,182,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,15,52.367578,53.247796,1,18,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,16,-1,66.454555,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,17,-1,48.666675,0,16,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,18,-1,57.09143,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,19,-1,17.227793,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_10_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,20,-1,17.368572,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,21,-1,235.15132,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,22,-1,41.263167,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,23,482.116843,2483.083568,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,24,-1,34.330827,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,25,-1,43.544576,0,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,26,-1,54.411844,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,27,-1,172.090403,0,56,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,28,65.386758,128.83409,4,34,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,29,70.052695,192.829003,3,50,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,30,117.311922,121.419705,2,28,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,31,24.701942,96.646782,65,33,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,32,-1,36.574892,0,11,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,33,40.494494,65.328318,3,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,34,391.183304,634.903735,4,182,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,35,76.165916,76.442887,1,18,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,36,-1,73.284094,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,37,-1,86.353521,0,16,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,38,-1,54.12678,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,39,-1,13.635381,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,40,-1,14.606796,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,41,-1,189.090428,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,42,-1,46.016693,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,43,486.875105,2505.060288,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,44,-1,24.417868,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,45,-1,40.544376,0,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,46,-1,53.093023,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,47,-1,177.164166,0,56,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,48,53.396358,111.677068,4,34,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,49,68.309768,189.615815,3,50,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,50,114.799053,210.722092,5,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,51,22.336432,101.044344,65,33,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,52,-1,35.820047,0,11,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,53,29.820751,62.53683,3,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,54,388.900804,637.199524,4,182,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,55,59.194876,60.141545,1,18,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,56,-1,75.139659,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,57,-1,64.228121,0,16,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,58,-1,55.431534,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,59,-1,27.613505,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,60,-1,19.700226,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,61,-1,243.137326,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,62,-1,43.494703,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,63,487.744233,2516.133148,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,64,-1,34.272595,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,65,-1,29.671473,0,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,66,-1,31.803679,0,9,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,67,-1,178.790805,0,56,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,68,63.644576,133.712641,4,34,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,69,130.040775,181.51288,3,50,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,70,72.904678,176.8286,5,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,71,21.676447,105.573238,65,33,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,72,21.534509,32.575037,1,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,73,35.221416,63.342838,3,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,74,115.811008,550.905677,9,152,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,75,67.541419,68.385999,1,18,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,76,-1,61.778459,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,77,-1,73.399614,0,16,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,78,-1,56.740997,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,79,-1,19.856724,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,80,-1,17.899381,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,81,-1,210.076068,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,82,-1,45.291348,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,83,475.466587,2440.221956,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,84,-1,33.355688,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,85,-1,27.782254,0,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,86,-1,33.872464,0,9,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,87,-1,161.11394,0,56,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,88,66.798811,830.977867,40,256,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,89,117.044671,181.274296,3,50,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,90,78.694755,177.129272,5,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,91,22.526647,116.370996,65,33,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,92,22.456661,43.760311,1,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,93,42.16982,79.921633,3,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,94,124.546633,555.483339,9,152,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,95,72.007265,72.31475,1,18,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,96,-1,84.855388,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,97,-1,70.037696,0,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,98,-1,77.080359,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,99,-1,28.394381,0,7,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,100,-1,15.552017,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,101,-1,183.884815,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,102,-1,35.438834,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,103,460.756156,2418.955648,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,104,-1,22.382622,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,105,-1,34.366313,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,106,-1,31.722645,0,9,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,107,-1,62.887811,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,108,50.450521,803.141494,40,256,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,109,88.774072,135.266487,3,50,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,110,84.958955,199.734371,5,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,111,27.580252,117.407073,50,30,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,112,33.082524,42.617768,1,8,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,113,57.731081,181.430799,3,62,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,114,89.405858,560.289412,9,152,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,115,38.158554,54.024271,1,15,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,116,-1,64.500491,0,19,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,117,-1,54.670467,0,17,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S5.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,118,-1,50.212156,0,13,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S6.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,119,-1,25.778303,0,7,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S7.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,120,-1,15.948299,0,3,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,121,-1,183.396672,0,59,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,122,-1,51.771711,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,123,417.219131,2318.625015,2452,565,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F1.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,124,-1,23.664112,0,6,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F2.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,125,-1,44.656887,0,10,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F3.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,126,-1,40.32516,0,9,FALSE
/home/brecht/Thesis/watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F4.txt,/home/brecht/Thesis/test-scripts/simpleLDFBenchmarker_100k,127,-1,70.880199,0,19,FALSE
