query,time
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_F1.txt, 0:03.37
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_F2.txt, 0:05.77
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_F3.txt, 0:05.44
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_F4.txt, 0:08.15
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_F5.txt, 0:05.91
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_L1.txt, 0:04.68
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_L2.txt, 0:35.83
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_L3.txt, 0:03.49
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_L4.txt, 0:05.03
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_L5.txt, 0:01.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S1.txt, 0:19.30
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S2.txt, 0:01.21
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S3.txt, 0:09.68
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S4.txt, 0:05.23
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S5.txt, 0:10.54
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S6.txt, 0:01.37
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_12_S7.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_C1.txt, 0:27.79
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_C2.txt, 1:32.88
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_C3.txt, 7:03.06
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_F1.txt, 0:03.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_F2.txt, 0:05.24
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_F3.txt, 0:05.43
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_F4.txt, 0:08.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_F5.txt, 0:08.18
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_L1.txt, 0:11.32
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_L2.txt, 0:36.71
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_L3.txt, 0:02.70
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_L4.txt, 0:04.47
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_L5.txt, 0:01.61
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S1.txt, 0:21.01
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S2.txt, 0:01.26
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S3.txt, 0:08.98
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S4.txt, 0:05.16
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S5.txt, 0:10.02
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S6.txt, 0:00.92
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_13_S7.txt, 0:00.54
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_C1.txt, 0:28.78
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_C2.txt, 1:30.11
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_C3.txt, 6:57.15
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_F1.txt, 0:03.42
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_F2.txt, 0:02.75
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_F3.txt, 0:06.16
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_F4.txt, 0:08.35
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_F5.txt, 0:20.97
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_L1.txt, 0:11.47
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_L2.txt, 0:35.11
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_L3.txt, 0:03.42
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_L4.txt, 0:04.68
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_L5.txt, 0:05.79
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S1.txt, 0:20.70
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S2.txt, 0:03.12
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S3.txt, 0:09.15
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S4.txt, 0:01.74
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S5.txt, 0:11.84
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S6.txt, 0:02.91
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_14_S7.txt, 0:00.52
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_C1.txt, 0:28.14
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_C2.txt, 1:28.76
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_C3.txt, 7:01.76
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_F1.txt, 0:03.62
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_F2.txt, 0:03.43
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_F3.txt, 0:05.61
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_F4.txt, 0:08.34
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_F5.txt, 0:22.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_L1.txt, 0:11.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_L2.txt, 0:35.76
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_L3.txt, 0:03.62
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_L4.txt, 0:04.25
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_L5.txt, 0:05.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S1.txt, 0:22.28
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S2.txt, 0:03.90
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S3.txt, 0:10.17
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S4.txt, 0:01.40
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S5.txt, 0:10.38
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S6.txt, 0:03.12
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_15_S7.txt, 0:00.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_C1.txt, 0:26.66
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_C2.txt, 1:25.20
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_C3.txt, 7:06.75
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_F1.txt, 0:04.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_F2.txt, 0:03.44
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_F3.txt, 0:05.67
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_F4.txt, 0:07.54
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_F5.txt, 0:19.97
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_L1.txt, 0:10.07
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_L2.txt, 0:36.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_L3.txt, 0:02.86
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_L4.txt, 0:03.52
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_L5.txt, 0:05.26
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S1.txt, 0:13.22
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S2.txt, 0:03.03
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S3.txt, 0:09.31
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S4.txt, 0:01.64
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S5.txt, 0:09.81
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S6.txt, 0:02.65
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_16_S7.txt, 0:00.62
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_C1.txt, 0:27.89
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_C2.txt, 1:29.09
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_C3.txt, 7:10.45
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_F1.txt, 0:06.13
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_F2.txt, 0:04.45
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_F3.txt, 0:02.22
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_F4.txt, 0:07.51
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_F5.txt, 0:22.27
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_L1.txt, 0:11.57
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_L2.txt, 0:35.82
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_L3.txt, 0:03.07
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_L4.txt, 0:03.78
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_L5.txt, 0:05.26
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S1.txt, 0:14.99
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S2.txt, 0:03.01
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S3.txt, 0:09.53
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S4.txt, 0:01.55
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S5.txt, 0:10.95
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S6.txt, 0:02.82
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_17_S7.txt, 0:00.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_C1.txt, 0:29.30
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_C2.txt, 1:27.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_C3.txt, 7:18.50
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_F1.txt, 0:06.37
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_F2.txt, 0:03.33
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_F3.txt, 0:01.58
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_F4.txt, 0:08.02
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_F5.txt, 0:21.72
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_L1.txt, 0:05.19
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_L2.txt, 0:06.84
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_L3.txt, 0:03.27
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_L4.txt, 0:04.30
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_L5.txt, 0:05.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S1.txt, 0:15.96
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S2.txt, 0:09.12
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S3.txt, 0:09.65
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S4.txt, 0:01.68
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S5.txt, 0:11.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S6.txt, 0:02.55
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_18_S7.txt, 0:00.57
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_C1.txt, 0:26.91
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_C2.txt, 1:38.94
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_C3.txt, 8:36.32
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_F1.txt, 0:06.25
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_F2.txt, 0:06.88
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_F3.txt, 0:01.59
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_F4.txt, 0:08.62
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_F5.txt, 0:12.45
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_L1.txt, 0:04.85
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_L2.txt, 0:07.36
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_L3.txt, 0:03.08
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_L4.txt, 0:04.53
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_L5.txt, 0:06.04
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S1.txt, 0:14.95
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S2.txt, 0:08.79
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S3.txt, 0:09.02
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S4.txt, 0:05.26
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S5.txt, 0:10.95
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S6.txt, 0:02.97
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_19_S7.txt, 0:00.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_C1.txt, 0:27.58
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_C2.txt, 1:29.92
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_C3.txt, 7:22.03
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_F1.txt, 0:05.53
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_F2.txt, 0:10.68
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_F3.txt, 0:05.83
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_F4.txt, 0:07.21
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_F5.txt, 0:09.94
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_L1.txt, 0:07.09
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_L2.txt, 0:06.21
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_L3.txt, 0:04.18
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_L4.txt, 0:04.61
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_L5.txt, 0:02.78
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S1.txt, 0:09.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S2.txt, 0:06.67
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S3.txt, 0:08.88
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S4.txt, 0:04.37
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S5.txt, 0:10.72
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S6.txt, 0:03.85
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_1_S7.txt, 0:00.57
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_C1.txt, 0:28.70
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_C2.txt, 1:29.42
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_C3.txt, 7:13.74
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_F1.txt, 0:08.71
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_F2.txt, 0:06.69
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_F3.txt, 0:01.55
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_F4.txt, 0:07.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_F5.txt, 0:12.11
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_L1.txt, 0:10.65
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_L2.txt, 0:07.09
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_L3.txt, 0:03.08
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_L4.txt, 0:04.63
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_L5.txt, 0:04.92
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S1.txt, 0:15.76
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S2.txt, 0:09.44
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S3.txt, 0:09.51
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S4.txt, 0:04.83
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S5.txt, 0:10.92
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S6.txt, 0:03.26
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_20_S7.txt, 0:00.60
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_C1.txt, 0:29.46
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_C2.txt, 1:32.27
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_C3.txt, 7:21.53
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_F1.txt, 0:10.81
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_F2.txt, 0:09.43
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_F3.txt, 0:05.36
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_F4.txt, 0:07.94
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_F5.txt, 0:10.12
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_L1.txt, 0:06.31
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_L2.txt, 0:06.38
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_L3.txt, 0:04.43
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_L4.txt, 0:04.04
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_L5.txt, 0:02.66
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S1.txt, 0:10.31
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S2.txt, 0:05.98
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S3.txt, 0:09.71
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S4.txt, 0:05.16
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S5.txt, 0:11.20
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S6.txt, 0:04.02
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_2_S7.txt, 0:00.56
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_C1.txt, 0:29.86
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_C2.txt, 1:32.12
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_C3.txt, 7:50.90
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_F1.txt, 0:07.75
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_F2.txt, 0:09.32
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_F3.txt, 0:06.82
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_F4.txt, 0:07.30
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_F5.txt, 0:10.82
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_L1.txt, 0:07.16
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_L2.txt, 0:06.21
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_L3.txt, 0:04.83
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_L4.txt, 0:04.30
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_L5.txt, 0:02.38
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S1.txt, 0:11.55
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S2.txt, 0:06.77
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S3.txt, 0:08.84
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S4.txt, 0:04.83
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S5.txt, 0:09.14
watdiv/watdiv/bin/Release/datasets/500k/gen_queries/gen_queries_3_S6.txt, 0:03.48
