query,time
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F4.txt, 0:52.07
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_F5.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L1.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L2.txt, 0:00.44
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L3.txt, 0:00.44
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L4.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_L5.txt, 0:16.68
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S1.txt, 0:01.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S2.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S3.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S4.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S5.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S6.txt, 0:00.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_11_S7.txt, 0:01.23
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C1.txt, 0:00.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C2.txt, 0:00.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_C3.txt, 0:05.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F1.txt, 0:01.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F2.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F3.txt, 0:00.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F4.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_F5.txt, 0:00.47
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L1.txt, 0:00.54
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L2.txt, 1:04.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L3.txt, 0:00.58
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L4.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_L5.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S1.txt, 0:01.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S2.txt, 0:00.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S3.txt, 0:17.61
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S4.txt, 0:00.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S5.txt, 0:01.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S6.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S7.txt, 0:00.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C1.txt, 0:00.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C2.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C3.txt, 0:05.57
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F1.txt, 0:00.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F2.txt, 0:00.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F3.txt, 0:04.54
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F4.txt, 0:00.66
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F5.txt, 0:00.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L1.txt, 0:34.50
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L2.txt, 0:00.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L3.txt, 0:00.44
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L4.txt, 0:07.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L5.txt, 0:00.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S1.txt, 2:06.81
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S2.txt, 0:00.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S3.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S4.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S5.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S6.txt, 0:00.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S7.txt, 0:00.28
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C1.txt, 0:00.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C2.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C3.txt, 0:05.87
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F1.txt, 0:00.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F2.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F3.txt, 0:00.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F4.txt, 0:00.67
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F5.txt, 4:16.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L1.txt, 0:00.50
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L2.txt, 0:00.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L3.txt, 0:00.52
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L4.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L5.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S1.txt, 0:01.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S2.txt, 0:00.47
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S3.txt, 0:16.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S4.txt, 0:15.73
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S5.txt, 0:10.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S6.txt, 0:06.03
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S7.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C1.txt, 0:00.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C2.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C3.txt, 0:05.70
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F1.txt, 0:00.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F2.txt, 0:01.44
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F3.txt, 0:00.38
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F4.txt, 0:12.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F5.txt, 0:02.14
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L1.txt, 0:00.51
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L2.txt, 0:00.69
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L3.txt, 0:23.71
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L4.txt, 0:00.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L5.txt, 0:01.60
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S1.txt, 0:01.17
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S2.txt, 0:13.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S3.txt, 0:00.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S4.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S5.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S6.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S7.txt, 0:01.15
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C1.txt, 0:00.61
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C2.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C3.txt, 0:05.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F1.txt, 0:01.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F2.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F3.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F4.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F5.txt, 0:02.02
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L1.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L2.txt, 0:11.14
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L3.txt, 0:00.57
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L4.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L5.txt, 0:00.69
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S1.txt, 0:01.12
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S2.txt, 0:00.47
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S3.txt, 0:16.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S4.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S5.txt, 0:10.97
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S6.txt, 0:00.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S7.txt, 0:00.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C1.txt, 0:00.69
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C2.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C3.txt, 0:05.68
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F1.txt, 0:00.38
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F2.txt, 0:02.57
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F3.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F4.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F5.txt, 0:01.98
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L1.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L2.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L3.txt, 0:00.51
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L4.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L5.txt, 0:00.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S1.txt, 0:01.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S2.txt, 0:00.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S3.txt, 0:00.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S4.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S5.txt, 0:00.38
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S6.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S7.txt, 0:00.28
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C1.txt, 0:00.60
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C2.txt, 0:00.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C3.txt, 0:05.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F1.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F2.txt, 0:00.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F3.txt, 0:01.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F4.txt, 0:00.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F5.txt, 0:01.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L1.txt, 0:35.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L2.txt, 0:00.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L3.txt, 0:00.53
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L4.txt, 0:07.20
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L5.txt, 0:00.66
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S1.txt, 0:01.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S2.txt, 0:00.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S3.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S4.txt, 0:00.41
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S5.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S6.txt, 0:01.38
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S7.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C1.txt, 0:00.60
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C2.txt, 0:00.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C3.txt, 0:05.56
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F1.txt, 0:00.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F2.txt, 0:01.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F3.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F4.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F5.txt, 2:26.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L1.txt, 0:00.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L2.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L3.txt, 0:24.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L4.txt, 0:00.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L5.txt, 0:00.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S1.txt, 0:01.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S2.txt, 0:06.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S3.txt, 0:00.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S4.txt, 0:01.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S5.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S6.txt, 0:00.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S7.txt, 0:01.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C1.txt, 0:00.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C2.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C3.txt, 0:05.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F1.txt, 0:01.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F2.txt, 0:07.06
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F3.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F4.txt, 0:01.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F5.txt, 3:08.50
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L1.txt, 0:35.81
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L2.txt, 0:25.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L3.txt, 0:16.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L4.txt, 0:09.19
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L5.txt, 0:01.82
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S1.txt, 3:25.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S2.txt, 0:11.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S3.txt, 0:15.09
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S4.txt, 0:01.50
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S5.txt, 0:10.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S6.txt, 0:07.00
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S7.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C1.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C2.txt, 0:00.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C3.txt, 0:05.62
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F1.txt, 0:00.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F2.txt, 0:00.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F3.txt, 0:00.38
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F4.txt, 0:13.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F5.txt, 0:01.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L1.txt, 0:00.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L2.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L3.txt, 0:00.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L4.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L5.txt, 0:01.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S1.txt, 0:01.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S2.txt, 0:00.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S3.txt, 0:13.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S4.txt, 0:00.47
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S5.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S6.txt, 0:00.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S7.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C1.txt, 0:00.71
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C2.txt, 0:00.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C3.txt, 0:05.67
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F1.txt, 0:01.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F2.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F3.txt, 0:00.39
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F4.txt, 0:23.80
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F5.txt, 0:02.21
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L1.txt, 0:00.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L2.txt, 0:03.53
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L3.txt, 0:00.47
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L4.txt, 0:00.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L5.txt, 0:24.14
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S1.txt, 0:01.56
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S2.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S3.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S4.txt, 0:00.41
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S5.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S6.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S7.txt, 0:01.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C1.txt, 0:00.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C2.txt, 0:00.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C3.txt, 0:05.85
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F1.txt, 0:00.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F2.txt, 0:00.43
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F3.txt, 0:01.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F4.txt, 0:00.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F5.txt, 0:02.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L1.txt, 0:00.49
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L2.txt, 0:00.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L3.txt, 0:00.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L4.txt, 0:00.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L5.txt, 0:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S1.txt, 0:01.41
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S2.txt, 0:00.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S3.txt, 0:00.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S4.txt, 0:00.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S5.txt, 0:11.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S6.txt, 0:00.35
