query,time
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S4.txt, 0:01.94
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S5.txt, 0:01.60
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S6.txt, 0:00.73
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_12_S7.txt, 0:00.65
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C1.txt, 0:11.69
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C2.txt, 0:00.99
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_C3.txt, 0:00.87
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F1.txt, 0:00.84
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F2.txt, 0:00.99
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F3.txt, 0:00.86
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F4.txt, 0:00.88
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_F5.txt, 0:00.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L1.txt, 0:04.17
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L2.txt, 0:06.44
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L3.txt, 0:03.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L4.txt, 0:01.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_L5.txt, 0:01.95
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S1.txt, 0:01.12
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S2.txt, 0:01.99
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S3.txt, 0:02.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S4.txt, 0:01.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S5.txt, 0:01.54
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S6.txt, 0:00.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_13_S7.txt, 0:00.73
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C1.txt, 0:14.40
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C2.txt, 0:01.13
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_C3.txt, 0:21.79
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F1.txt, 0:00.84
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F2.txt, 0:00.86
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F3.txt, 0:23.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F4.txt, 0:10.98
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_F5.txt, 0:00.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L1.txt, 0:04.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L2.txt, 0:06.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L3.txt, 0:03.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L4.txt, 0:01.16
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_L5.txt, 0:01.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S1.txt, 0:15.50
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S2.txt, 0:01.99
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S3.txt, 0:02.20
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S4.txt, 0:01.98
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S5.txt, 0:01.56
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S6.txt, 0:01.06
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_14_S7.txt, 0:00.92
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C1.txt, 0:05.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C2.txt, 0:01.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_C3.txt, 0:00.70
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F1.txt, 0:00.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F2.txt, 0:01.18
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F3.txt, 0:00.90
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F4.txt, 0:00.87
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_F5.txt, 0:00.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L1.txt, 0:04.05
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L2.txt, 0:06.61
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L3.txt, 0:03.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L4.txt, 0:01.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_L5.txt, 0:06.48
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S1.txt, 0:01.00
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S2.txt, 0:01.88
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S3.txt, 0:02.18
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S4.txt, 0:02.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S5.txt, 0:01.65
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S6.txt, 0:01.03
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_15_S7.txt, 0:00.68
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C1.txt, 0:12.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C2.txt, 0:00.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_C3.txt, 0:23.56
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F1.txt, 0:00.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F2.txt, 0:01.20
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F3.txt, 0:01.22
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F4.txt, 0:09.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_F5.txt, 0:18.31
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L1.txt, 0:04.36
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L2.txt, 0:01.65
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L3.txt, 0:03.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L4.txt, 0:01.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_L5.txt, 0:06.57
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S1.txt, 0:01.18
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S2.txt, 0:01.96
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S3.txt, 0:02.28
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S4.txt, 0:02.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S5.txt, 0:01.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S6.txt, 0:01.11
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_16_S7.txt, 0:00.69
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C1.txt, 0:05.88
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C2.txt, 0:01.23
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_C3.txt, 0:45.81
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F1.txt, 0:00.86
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F2.txt, 0:01.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F3.txt, 0:00.77
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F4.txt, 0:00.93
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_F5.txt, 0:09.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L1.txt, 0:04.05
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L2.txt, 0:01.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L3.txt, 0:03.28
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L4.txt, 0:01.18
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_L5.txt, 0:06.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S1.txt, 0:00.94
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S2.txt, 0:01.88
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S3.txt, 0:02.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S4.txt, 0:01.92
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S5.txt, 0:01.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S6.txt, 0:00.97
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_17_S7.txt, 0:00.67
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C1.txt, 0:00.92
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C2.txt, 0:01.16
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_C3.txt, 0:00.81
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F1.txt, 0:00.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F2.txt, 0:01.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F3.txt, 0:00.74
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F4.txt, 0:00.84
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_F5.txt, 1:00.37
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L1.txt, 0:04.12
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L2.txt, 0:01.64
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L3.txt, 0:03.24
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L4.txt, 0:01.28
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_L5.txt, 0:06.67
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S1.txt, 0:00.95
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S2.txt, 0:01.93
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S3.txt, 0:02.22
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S4.txt, 0:02.00
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S5.txt, 0:01.98
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S6.txt, 0:00.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_18_S7.txt, 0:00.73
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C1.txt, 0:00.82
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C2.txt, 0:01.11
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_C3.txt, 0:00.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F1.txt, 0:00.78
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F2.txt, 0:01.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F3.txt, 0:00.74
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F4.txt, 0:00.94
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_F5.txt, 0:00.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L1.txt, 0:04.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L2.txt, 0:01.71
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L3.txt, 0:03.57
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L4.txt, 0:01.16
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_L5.txt, 0:06.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S1.txt, 0:06.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S2.txt, 0:01.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S3.txt, 0:02.20
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S4.txt, 0:02.05
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S5.txt, 0:01.72
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S6.txt, 0:00.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_19_S7.txt, 0:00.70
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C1.txt, 0:12.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C2.txt, 0:01.04
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_C3.txt, 0:23.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F1.txt, 0:00.85
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F2.txt, 0:01.84
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F3.txt, 0:00.82
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F4.txt, 0:19.20
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_F5.txt, 0:00.74
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L1.txt, 0:04.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L2.txt, 0:03.02
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L3.txt, 0:02.95
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L4.txt, 0:01.33
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_L5.txt, 0:06.74
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S1.txt, 0:13.55
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S2.txt, 0:02.01
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S3.txt, 0:02.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S4.txt, 0:02.13
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S5.txt, 0:01.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S6.txt, 0:01.12
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_1_S7.txt, 0:00.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C1.txt, 0:13.29
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C2.txt, 0:01.34
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_C3.txt, 0:00.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F1.txt, 0:00.80
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F2.txt, 0:00.90
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F3.txt, 0:00.97
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F4.txt, 0:09.51
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_F5.txt, 0:00.86
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L1.txt, 0:04.70
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L2.txt, 0:01.67
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L3.txt, 0:03.82
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L4.txt, 0:01.26
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_L5.txt, 0:02.11
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S1.txt, 0:01.04
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S2.txt, 0:01.32
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S3.txt, 0:01.91
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S4.txt, 0:02.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S5.txt, 0:01.60
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S6.txt, 0:00.77
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_20_S7.txt, 0:00.63
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C1.txt, 0:12.81
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C2.txt, 0:01.35
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_C3.txt, 0:13.52
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F1.txt, 0:00.83
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F2.txt, 0:01.02
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F3.txt, 0:00.77
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F4.txt, 0:05.10
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_F5.txt, 0:11.84
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L1.txt, 0:04.56
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L2.txt, 0:01.46
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L3.txt, 0:03.13
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L4.txt, 0:01.42
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_L5.txt, 0:03.02
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S1.txt, 0:13.77
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S2.txt, 0:01.93
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S3.txt, 0:02.09
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S4.txt, 0:02.18
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S5.txt, 0:01.76
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S6.txt, 0:01.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_2_S7.txt, 0:00.75
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C1.txt, 0:06.25
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C2.txt, 0:01.17
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_C3.txt, 0:25.27
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F1.txt, 0:00.83
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F2.txt, 0:00.88
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F3.txt, 0:01.03
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F4.txt, 0:09.95
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_F5.txt, 0:21.00
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L1.txt, 0:04.59
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L2.txt, 0:01.12
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L3.txt, 0:03.30
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L4.txt, 0:01.45
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_L5.txt, 0:02.91
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S1.txt, 0:16.98
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S2.txt, 0:02.07
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S3.txt, 0:02.41
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S4.txt, 0:02.17
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S5.txt, 0:01.70
watdiv/watdiv/bin/Release/datasets/100k/gen_queries/gen_queries_3_S6.txt, 0:01.28
